"gene_id","diet","direction","padj","log2FoldChange","Selection","Preferred_name","Description","GOs","KEGG_ko","KEGG_Pathway","PFAMs","curated_annotation_text","Functional_theme","DEG_diet_count","DEG_diets","DEG_direction_summary","min_padj","max_abs_lfc","DEG_class","vst_variance"
"LOC126335966","33","Higher in infected",1.27663386268057e-23,5.40263017833039,"Top DEG","GlcAT-P","Belongs to the glycosyltransferase 43 family","GO:0000139,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005975,GO:0006022,GO:0006029,GO:0006082,GO:0006629,GO:0006643,GO:0006664,GO:0006665,GO:0006687,GO:0006688,GO:0006790,GO:0006807,GO:0007275,GO:0007399,GO:0007422,GO:0008150,GO:0008152,GO:0008194,GO:0008610,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009247,GO:0009987,GO:0012505,GO:0015018,GO:0015020,GO:0016020,GO:0016740,GO:0016757,GO:0016758,GO:0019538,GO:0030148,GO:0030166,GO:0030203,GO:0030204,GO:0031090,GO:0031984,GO:0032501,GO:0032502,GO:0034645,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044281,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0046467,GO:0046987,GO:0046988,GO:0046989,GO:0048731,GO:0048856,GO:0050650,GO:0050654,GO:0071704,GO:0098588,GO:0098791,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576,GO:1903509,GO:1903510","ko:K10812","-","Glyco_transf_43","GlcAT-P Belongs to the glycosyltransferase 43 family GO:0000139,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005975,GO:0006022,GO:0006029,GO:0006082,GO:0006629,GO:0006643,GO:0006664,GO:0006665,GO:0006687,GO:0006688,GO:0006790,GO:0006807,GO:0007275,GO:0007399,GO:0007422,GO:0008150,GO:0008152,GO:0008194,GO:0008610,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009247,GO:0009987,GO:0012505,GO:0015018,GO:0015020,GO:0016020,GO:0016740,GO:0016757,GO:0016758,GO:0019538,GO:0030148,GO:0030166,GO:0030203,GO:0030204,GO:0031090,GO:0031984,GO:0032501,GO:0032502,GO:0034645,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044281,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0046467,GO:0046987,GO:0046988,GO:0046989,GO:0048731,GO:0048856,GO:0050650,GO:0050654,GO:0071704,GO:0098588,GO:0098791,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576,GO:1903509,GO:1903510 ko:K10812 - Glyco_transf_43","Other strong DEG",3,"33, 50, 83","Higher in infected",1.09405290764015e-32,5.40263017833039,"DEG",NA
"LOC126282034","50","Higher in infected",1.09405290764015e-32,2.83475630915032,"Top DEG","-","ATP binding. It is involved in the biological process described with protein phosphorylation","-","-","-","-","- ATP binding. It is involved in the biological process described with protein phosphorylation - - - -","Other strong DEG",3,"33, 50, 83","Higher in infected",1.09405290764015e-32,2.83475630915032,"DEG",NA
"LOC126335709","50","Higher in infected",1.35117653058413e-31,9.42165650984686,"Top DEG","-","activity. It is involved in the biological process described with oxidation-reduction process","-","ko:K00471","ko00310,map00310","DUF971,TauD","- activity. It is involved in the biological process described with oxidation-reduction process - ko:K00471 ko00310,map00310 DUF971,TauD","Other strong DEG",2,"33, 50","Higher in infected",1.35117653058413e-31,9.42165650984686,"DEG",NA
"LOC126335348","50","Higher in infected",4.04384154546609e-31,2.42828963345104,"Top DEG","-","-","-","-","-","-","- - - - - -","Other strong DEG",3,"33, 50, 83","Higher in infected",4.04384154546609e-31,2.42828963345104,"DEG",NA
"LOC126278962","50","Higher in infected",4.58404208860618e-31,3.22572157339427,"Top DEG","-","-","-","-","-","-","- - - - - -","Other strong DEG",3,"33, 50, 83","Higher in infected",4.58404208860618e-31,3.22572157339427,"DEG",NA
"LOC126283383","33","Higher in infected",2.29032443573666e-17,2.45507954368618,"Top DEG","-","Converts protoheme IX and farnesyl diphosphate to heme O","GO:0003674,GO:0003824,GO:0004311,GO:0004659,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006091,GO:0006725,GO:0006778,GO:0006779,GO:0006783,GO:0006807,GO:0008150,GO:0008152,GO:0008535,GO:0009058,GO:0009987,GO:0015980,GO:0016043,GO:0016740,GO:0016765,GO:0017004,GO:0018130,GO:0019438,GO:0022607,GO:0032991,GO:0033013,GO:0033014,GO:0034622,GO:0034641,GO:0042168,GO:0042440,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043933,GO:0044085,GO:0044237,GO:0044249,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0045333,GO:0046148,GO:0046483,GO:0051186,GO:0051188,GO:0055114,GO:0065003,GO:0070069,GO:0071704,GO:0071840,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576","ko:K02257","ko00190,ko00860,ko01100,ko01110,ko04714,map00190,map00860,map01100,map01110,map04714","UbiA","- Converts protoheme IX and farnesyl diphosphate to heme O GO:0003674,GO:0003824,GO:0004311,GO:0004659,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006091,GO:0006725,GO:0006778,GO:0006779,GO:0006783,GO:0006807,GO:0008150,GO:0008152,GO:0008535,GO:0009058,GO:0009987,GO:0015980,GO:0016043,GO:0016740,GO:0016765,GO:0017004,GO:0018130,GO:0019438,GO:0022607,GO:0032991,GO:0033013,GO:0033014,GO:0034622,GO:0034641,GO:0042168,GO:0042440,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043933,GO:0044085,GO:0044237,GO:0044249,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0045333,GO:0046148,GO:0046483,GO:0051186,GO:0051188,GO:0055114,GO:0065003,GO:0070069,GO:0071704,GO:0071840,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576 ko:K02257 ko00190,ko00860,ko01100,ko01110,ko04714,map00190,map00860,map01100,map01110,map04714 UbiA","Other strong DEG",3,"33, 50, 83","Higher in infected",6.69474576539506e-27,2.51036659526493,"DEG",NA
"LOC126293286","50","Higher in control",5.82811707930607e-26,-2.42637024446933,"Top DEG","-","Fibrillar collagens C-terminal domain","-","ko:K19719","ko04151,ko04510,ko04512,ko04974,ko05165,map04151,map04510,map04512,map04974,map05165","COLFI,Collagen","- Fibrillar collagens C-terminal domain - ko:K19719 ko04151,ko04510,ko04512,ko04974,ko05165,map04151,map04510,map04512,map04974,map05165 COLFI,Collagen","Other strong DEG",2,"33, 50","Higher in control",5.82811707930607e-26,2.42637024446933,"DEG",NA
"LOC126336554","33","Higher in infected",7.80495863425522e-14,6.18029599419061,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in infected",9.21637429456675e-25,6.29896838242444,"DEG",NA
"LOC126279018","50","Higher in infected",1.4037712158752e-24,2.83766822447968,"Top DEG","-","-","-","-","-","-","- - - - - -","Other strong DEG",3,"33, 50, 83","Higher in infected",1.4037712158752e-24,2.83766822447968,"DEG",NA
"LOC126299447","33","Higher in infected",1.27663386268057e-23,1.62725881412616,"Top DEG","-","It is involved in the biological process described with transmembrane transport","GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0008509,GO:0008514,GO:0015075,GO:0015711,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0034220,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0098656","ko:K08202","ko05231,map05231","MFS_1,Sugar_tr","- It is involved in the biological process described with transmembrane transport GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0008509,GO:0008514,GO:0015075,GO:0015711,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0034220,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0098656 ko:K08202 ko05231,map05231 MFS_1,Sugar_tr","Other strong DEG",3,"33, 50, 83","Higher in infected",1.27663386268057e-23,1.62725881412616,"DEG",NA
"LOC126365957","83","Higher in infected",3.84166445299102e-07,3.69208622897513,"Top DEG","Hex-A","Belongs to the hexokinase family","GO:0001678,GO:0003674,GO:0003824,GO:0004340,GO:0004396,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0006082,GO:0006090,GO:0006091,GO:0006096,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008865,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0016052,GO:0016053,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017144,GO:0018130,GO:0019158,GO:0019200,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0019725,GO:0019752,GO:0032787,GO:0033500,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0042592,GO:0042593,GO:0042866,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044262,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046031,GO:0046034,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046835,GO:0046939,GO:0048878,GO:0051156,GO:0051186,GO:0051188,GO:0055082,GO:0055086,GO:0065007,GO:0065008,GO:0071704,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:1901135,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901566,GO:1901575,GO:1901576","ko:K00844","ko00010,ko00051,ko00052,ko00500,ko00520,ko00521,ko00524,ko01100,ko01110,ko01120,ko01130,ko01200,ko04066,ko04910,ko04930,ko04973,ko05230,map00010,map00051,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01130,map01200,map04066,map04910,map04930,map04973,map05230","Hexokinase_1,Hexokinase_2","Hex-A Belongs to the hexokinase family GO:0001678,GO:0003674,GO:0003824,GO:0004340,GO:0004396,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0006082,GO:0006090,GO:0006091,GO:0006096,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008865,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0016052,GO:0016053,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017144,GO:0018130,GO:0019158,GO:0019200,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0019725,GO:0019752,GO:0032787,GO:0033500,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0042592,GO:0042593,GO:0042866,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044262,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046031,GO:0046034,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046835,GO:0046939,GO:0048878,GO:0051156,GO:0051186,GO:0051188,GO:0055082,GO:0055086,GO:0065007,GO:0065008,GO:0071704,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:1901135,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901566,GO:1901575,GO:1901576 ko:K00844 ko00010,ko00051,ko00052,ko00500,ko00520,ko00521,ko00524,ko01100,ko01110,ko01120,ko01130,ko01200,ko04066,ko04910,ko04930,ko04973,ko05230,map00010,map00051,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01130,map01200,map04066,map04910,map04930,map04973,map05230 Hexokinase_1,Hexokinase_2","Other strong DEG",3,"33, 50, 83","Higher in infected",1.54112311674584e-20,3.69208622897513,"DEG",NA
"LOC126278485","33","Higher in control",1.64598304502717e-17,-8.32244399672827,"Top DEG","-","Pyridoxal-dependent decarboxylase, pyridoxal binding domain","-","ko:K01581","ko00330,ko00480,ko01100,ko01110,ko01130,map00330,map00480,map01100,map01110,map01130","Orn_Arg_deC_N,Orn_DAP_Arg_deC","- Pyridoxal-dependent decarboxylase, pyridoxal binding domain - ko:K01581 ko00330,ko00480,ko01100,ko01110,ko01130,map00330,map00480,map01100,map01110,map01130 Orn_Arg_deC_N,Orn_DAP_Arg_deC","Other strong DEG",3,"33, 50, 83","Higher in control",1.64598304502717e-17,8.32244399672827,"DEG",NA
"LOC126273060","83","Higher in infected",4.99982977912013e-08,6.60795527699511,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in infected",3.95235532264426e-15,6.60795527699511,"DEG",NA
"LOC126336375","83","Higher in infected",1.28863149279802e-13,3.09499271143966,"Top DEG","NaPi-T","It is involved in the biological process described with","GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0044425,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071944","ko:K12301","ko04142,map04142","MFS_1","NaPi-T It is involved in the biological process described with GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0044425,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071944 ko:K12301 ko04142,map04142 MFS_1","Other strong DEG",3,"33, 50, 83","Higher in infected",1.1107966783444e-14,3.09499271143966,"DEG",NA
"LOC126354923","50","Higher in control",6.18280119238436e-14,-3.70674939802798,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in control",6.18280119238436e-14,4.32685278792165,"DEG",NA
"LOC126298233","83","Higher in infected",7.18419303726978e-14,5.20467872641209,"Top DEG","-","ionotropic glutamate receptor activity","-","-","-","-","- ionotropic glutamate receptor activity - - - -","Other strong DEG",3,"33, 50, 83","Higher in infected",7.18419303726978e-14,5.20467872641209,"DEG",NA
"LOC126337056","50","Higher in control",2.02128895122792e-13,-3.53362365441437,"Top DEG","-","Juvenile hormone binding protein domains in insects.","-","-","-","JHBP","- Juvenile hormone binding protein domains in insects. - - - JHBP","Other strong DEG",3,"33, 50, 83","Higher in control",2.02128895122792e-13,3.53362365441437,"DEG",NA
"LOC126336244","50","Higher in control",2.2486140509553e-13,-1.32550461263592,"Top DEG","-","Thiolase, N-terminal domain","GO:0003674,GO:0003824,GO:0003985,GO:0003988,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005777,GO:0006082,GO:0006090,GO:0006629,GO:0006631,GO:0006633,GO:0006635,GO:0008150,GO:0008152,GO:0008610,GO:0009056,GO:0009058,GO:0009062,GO:0009987,GO:0016042,GO:0016053,GO:0016054,GO:0016407,GO:0016408,GO:0016453,GO:0016740,GO:0016746,GO:0016747,GO:0019395,GO:0019752,GO:0030258,GO:0032787,GO:0034440,GO:0042579,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044249,GO:0044255,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046395,GO:0055114,GO:0071704,GO:0072329,GO:0072330,GO:1901575,GO:1901576","ko:K00626","ko00071,ko00072,ko00280,ko00310,ko00362,ko00380,ko00620,ko00630,ko00640,ko00650,ko00720,ko00900,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,ko02020,map00071,map00072,map00280,map00310,map00362,map00380,map00620,map00630,map00640,map00650,map00720,map00900,map01100,map01110,map01120,map01130,map01200,map01212,map02020","DUF836,Thiolase_C,Thiolase_N","- Thiolase, N-terminal domain GO:0003674,GO:0003824,GO:0003985,GO:0003988,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005777,GO:0006082,GO:0006090,GO:0006629,GO:0006631,GO:0006633,GO:0006635,GO:0008150,GO:0008152,GO:0008610,GO:0009056,GO:0009058,GO:0009062,GO:0009987,GO:0016042,GO:0016053,GO:0016054,GO:0016407,GO:0016408,GO:0016453,GO:0016740,GO:0016746,GO:0016747,GO:0019395,GO:0019752,GO:0030258,GO:0032787,GO:0034440,GO:0042579,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044249,GO:0044255,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046395,GO:0055114,GO:0071704,GO:0072329,GO:0072330,GO:1901575,GO:1901576 ko:K00626 ko00071,ko00072,ko00280,ko00310,ko00362,ko00380,ko00620,ko00630,ko00640,ko00650,ko00720,ko00900,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,ko02020,map00071,map00072,map00280,map00310,map00362,map00380,map00620,map00630,map00640,map00650,map00720,map00900,map01100,map01110,map01120,map01130,map01200,map01212,map02020 DUF836,Thiolase_C,Thiolase_N","Other strong DEG",2,"50, 83","Higher in control",2.2486140509553e-13,1.32550461263592,"DEG",NA
"LOC126278673","83","Higher in infected",2.01890522844332e-07,4.36291943261594,"Top DEG","-","DNA binding. It is involved in the biological process described with regulation of transcription, DNA-templated","GO:0000981,GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0006357,GO:0006950,GO:0006952,GO:0008150,GO:0009605,GO:0009607,GO:0009617,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0042742,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0051704,GO:0051707,GO:0060255,GO:0065007,GO:0080090,GO:0098542,GO:0140110,GO:1903506,GO:2000112,GO:2001141","ko:K09437,ko:K09443","ko05202,map05202","Ets,SAM_PNT","- DNA binding. It is involved in the biological process described with regulation of transcription, DNA-templated GO:0000981,GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0006357,GO:0006950,GO:0006952,GO:0008150,GO:0009605,GO:0009607,GO:0009617,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0042742,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0051704,GO:0051707,GO:0060255,GO:0065007,GO:0080090,GO:0098542,GO:0140110,GO:1903506,GO:2000112,GO:2001141 ko:K09437,ko:K09443 ko05202,map05202 Ets,SAM_PNT","Other strong DEG",3,"33, 50, 83","Higher in infected",7.66987932134489e-13,4.71813762813969,"DEG",NA
"LOC126355702","50","Higher in control",1.24977873583995e-12,-3.73811530810449,"Top DEG","-","Insect cuticle protein","-","-","-","-","- Insect cuticle protein - - - -","Other strong DEG",3,"33, 50, 83","Higher in control",1.24977873583995e-12,3.73811530810449,"DEG",NA
"LOC126269384","33","Higher in infected",1.30610503264615e-12,3.51483107126546,"Top DEG","-","Lysosome-associated membrane glycoprotein (Lamp)","-","-","-","Lamp","- Lysosome-associated membrane glycoprotein (Lamp) - - - Lamp","Other strong DEG",3,"33, 50, 83","Higher in infected",1.30610503264615e-12,3.51483107126546,"DEG",NA
"LOC126298556","33","Higher in infected",1.30610503264615e-12,1.3987484424394,"Top DEG","-","GDNF/GAS1 domain","GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0009897,GO:0009986,GO:0016020,GO:0031224,GO:0031225,GO:0031226,GO:0031233,GO:0031362,GO:0044425,GO:0044459,GO:0044464,GO:0046658,GO:0050839,GO:0071944,GO:0098552","-","-","GDNF","- GDNF/GAS1 domain GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0009897,GO:0009986,GO:0016020,GO:0031224,GO:0031225,GO:0031226,GO:0031233,GO:0031362,GO:0044425,GO:0044459,GO:0044464,GO:0046658,GO:0050839,GO:0071944,GO:0098552 - - GDNF","Other strong DEG",2,"33, 50","Higher in infected",1.30610503264615e-12,1.68621358475045,"DEG",NA
"LOC126271634","33","Higher in infected",1.66231779391361e-12,7.78689101568337,"Top DEG","-","zinc metalloproteinase","-","-","-","Astacin","- zinc metalloproteinase - - - Astacin","Other strong DEG",3,"33, 50, 83","Higher in infected",1.66231779391361e-12,7.78689101568337,"DEG",NA
"LOC126356362","50","Higher in control",3.02465342023609e-12,-4.08110471179806,"Top DEG","-","-","-","-","-","-","- - - - - -","Other strong DEG",3,"33, 50, 83","Higher in control",3.02465342023609e-12,4.08110471179806,"DEG",NA
"LOC126322562","33","Higher in control",4.32688746706294e-12,-23.3892997510554,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",1,"33","Higher in control",4.32688746706294e-12,23.3892997510554,"DEG",NA
"LOC126354547","50","Higher in control",5.27172673294531e-12,-4.45270961218111,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in control",5.27172673294531e-12,4.45270961218111,"DEG",NA
"LOC126317118","33","Higher in control",5.4663716008238e-12,-23.2603328164088,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",1,"33","Higher in control",5.4663716008238e-12,23.2603328164088,"DEG",NA
"LOC126323894","33","Higher in control",5.68560435494158e-12,-23.2263841988808,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",1,"33","Higher in control",5.68560435494158e-12,23.2263841988808,"DEG",NA
"LOC126272860","50","Higher in control",6.08729515897848e-12,-4.11350704358018,"Top DEG","-","-","-","-","-","-","- - - - - -","Other strong DEG",3,"33, 50, 83","Higher in control",6.08729515897848e-12,4.16985737503828,"DEG",NA
"LOC126315292","33","Higher in control",8.2470519355348e-12,-23.0510559022215,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",1,"33","Higher in control",8.2470519355348e-12,23.0510559022215,"DEG",NA
"LOC126319968","33","Higher in control",2.46277970656066e-11,-22.6020524715471,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",1,"33","Higher in control",2.46277970656066e-11,22.6020524715471,"DEG",NA
"LOC126322604","33","Higher in control",2.76576351892067e-11,-22.5422967084835,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",1,"33","Higher in control",2.76576351892067e-11,22.5422967084835,"DEG",NA
"LOC126304978","33","Higher in control",3.18533716072981e-11,-22.4727815252709,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",1,"33","Higher in control",3.18533716072981e-11,22.4727815252709,"DEG",NA
"LOC126316751","33","Higher in control",4.15817550191844e-11,-22.3550658041677,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",1,"33","Higher in control",4.15817550191844e-11,22.3550658041677,"DEG",NA
"LOC126316912","33","Higher in control",4.3632905584657e-11,-22.3223287855659,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",1,"33","Higher in control",4.3632905584657e-11,22.3223287855659,"DEG",NA
"LOC126284111","83","Higher in control",8.79418861119597e-11,-1.3470104200337,"Top DEG","-","TLC domain","-","-","-","TRAM_LAG1_CLN8","- TLC domain - - - TRAM_LAG1_CLN8","Other strong DEG",1,"83","Higher in control",8.79418861119597e-11,1.3470104200337,"DEG",NA
"LOC126267263","33","Higher in control",1.15504500457493e-10,-2.09208494564065,"Top DEG","-","Belongs to the DapA family","-","ko:K01639","ko00520,map00520","DHDPS","- Belongs to the DapA family - ko:K01639 ko00520,map00520 DHDPS","Other strong DEG",3,"33, 50, 83","Higher in control",1.15504500457493e-10,2.37273350493132,"DEG",NA
"LOC126284231","50","Higher in control",3.38667695125072e-10,-1.74991740554023,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",2,"33, 50","Higher in control",3.38667695125072e-10,2.36496167141215,"DEG",NA
"LOC126336972","50","Higher in control",4.47670669700598e-10,-1.00601805011384,"Top DEG","-","Protein of unknown function (DUF2462)","-","-","-","DUF2462","- Protein of unknown function (DUF2462) - - - DUF2462","Other strong DEG",1,"50","Higher in control",4.47670669700598e-10,1.00601805011384,"DEG",NA
"LOC126336399","50","Higher in control",7.23929338004701e-10,-3.4108966638407,"Top DEG","-","FAR-17a/AIG1-like protein","-","-","-","Far-17a_AIG1","- FAR-17a/AIG1-like protein - - - Far-17a_AIG1","Other strong DEG",3,"33, 50, 83","Higher in control",7.23929338004701e-10,3.4108966638407,"DEG",NA
"LOC126291886","83","Higher in infected",4.20600639238444e-07,4.45182115373311,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in infected",1.35095331206645e-09,4.45182115373311,"DEG",NA
"LOC126281878","83","Higher in control",5.20808267140288e-06,-2.94251835914294,"Top DEG","-","Thyroid hormone-inducible hepatic protein Spot 14","GO:0003674,GO:0005488,GO:0005515,GO:0008092,GO:0017022","-","-","Spot_14","- Thyroid hormone-inducible hepatic protein Spot 14 GO:0003674,GO:0005488,GO:0005515,GO:0008092,GO:0017022 - - Spot_14","Other strong DEG",2,"50, 83","Higher in control",2.91835036028249e-08,2.94251835914294,"DEG",NA
"LOC126284577","83","Higher in control",6.39333632898655e-08,-4.24380652564113,"Top DEG","-","Insect cuticle protein","GO:0003674,GO:0005198,GO:0005214,GO:0005575,GO:0005576,GO:0007275,GO:0008010,GO:0008150,GO:0031012,GO:0032501,GO:0032502,GO:0040003,GO:0042302,GO:0042335,GO:0044421,GO:0048856","-","-","Chitin_bind_4","- Insect cuticle protein GO:0003674,GO:0005198,GO:0005214,GO:0005575,GO:0005576,GO:0007275,GO:0008010,GO:0008150,GO:0031012,GO:0032501,GO:0032502,GO:0040003,GO:0042302,GO:0042335,GO:0044421,GO:0048856 - - Chitin_bind_4","Other strong DEG",2,"33, 83","Higher in control",6.39333632898655e-08,4.24380652564113,"DEG",NA
